,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,MonthlyIncome,MonthlyRate,PercentSalaryHike,RelationshipSatisfaction,PerformanceRating,WorkLifeBalance,YearsInCurrentRole,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime,Attrition
871,24,Yes,17,2,4,3,2210,3372,13,1,3,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
872,33,No,25,3,2,3,4539,4905,12,1,3,2,7,10,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
873,36,No,6,4,3,1,2741,6865,14,3,3,3,7,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
874,30,No,7,4,3,3,3491,11309,13,1,3,2,7,10,8,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
875,44,No,29,4,4,3,4541,7744,25,2,4,3,11,20,13,17,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
876,20,No,21,3,3,4,2678,5050,17,4,3,3,1,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
877,46,No,2,4,4,3,7379,17433,11,3,3,2,3,6,1,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
878,42,No,2,5,4,4,6272,12858,16,1,3,4,3,4,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
879,60,No,7,4,2,4,5220,10893,18,2,3,3,7,11,1,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
880,32,No,13,3,3,2,2743,7331,20,3,4,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
881,32,No,2,2,4,3,4998,2338,14,4,3,3,7,8,0,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
882,36,No,1,3,3,1,10252,4235,21,3,4,3,7,7,7,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
883,33,No,9,3,1,3,2781,6311,13,2,3,3,10,14,4,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
884,40,No,10,3,2,2,6852,11591,12,2,3,4,1,5,1,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
885,25,No,10,4,3,3,4950,20623,14,2,3,3,3,4,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
886,30,No,1,3,4,3,3579,9369,21,1,4,3,9,11,5,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
887,42,No,26,5,1,3,13191,23281,17,3,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
888,35,No,8,2,3,2,10377,13755,11,2,3,2,2,13,4,12,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
889,27,No,14,3,1,3,2235,14377,14,4,3,2,7,9,6,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
890,54,No,1,4,4,3,10502,9659,17,1,3,1,4,5,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
891,44,No,2,1,1,4,2011,19982,13,4,3,3,5,10,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
892,19,Yes,10,3,1,2,1859,6148,25,2,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
893,29,No,1,3,1,3,3760,5598,15,1,3,3,2,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
894,54,No,3,3,4,3,17779,23474,14,1,3,3,9,10,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
895,31,No,11,2,3,3,6833,17089,12,4,3,2,5,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
896,31,No,24,3,3,2,6812,17198,19,2,3,3,9,10,1,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
897,59,No,3,3,3,2,5171,16490,17,4,3,3,1,6,0,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
898,43,No,3,3,3,1,19740,18625,14,2,3,3,7,8,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
899,49,No,4,2,1,2,18711,12124,13,3,3,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
900,36,No,3,3,3,3,3692,9256,12,3,3,2,10,11,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
901,48,No,2,2,4,4,2559,16620,11,3,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
902,27,No,4,2,1,3,2517,3208,11,2,3,3,3,5,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
903,29,No,7,3,3,3,6623,4204,11,2,3,3,0,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
904,48,No,1,3,4,2,18265,8733,12,3,3,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
905,29,No,1,3,4,2,16124,3423,14,2,3,2,7,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
906,34,No,20,3,3,4,2585,21643,17,4,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
907,44,No,5,3,2,3,18213,8751,11,3,3,3,9,22,3,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
908,33,No,10,5,4,4,8380,21708,14,4,3,3,8,9,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
909,19,No,25,3,2,4,2994,21221,12,4,3,3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
910,23,No,1,2,4,3,1223,16901,22,4,4,3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
911,25,Yes,24,1,3,1,1118,8040,14,4,3,3,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
912,26,No,4,2,3,3,2875,9973,20,2,4,2,5,8,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
913,45,Yes,2,3,1,1,18824,2493,16,1,3,3,10,24,1,11,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
914,55,No,8,1,4,2,13577,25592,15,4,3,3,9,33,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
915,21,Yes,10,2,1,2,2625,25308,20,3,4,1,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
916,46,No,4,2,4,2,18789,9946,14,3,3,3,4,11,0,8,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
917,34,No,2,3,3,3,4538,6039,12,4,3,3,2,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
918,51,No,9,3,4,3,19847,19196,24,1,4,2,10,29,11,10,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
919,59,No,18,4,4,3,10512,20002,12,4,3,2,7,9,5,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
920,34,No,19,3,3,3,4444,22534,13,3,3,4,8,11,5,10,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
921,28,No,1,4,4,3,2154,6842,11,3,3,2,2,4,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
922,44,No,4,2,3,4,19190,17477,14,4,3,2,9,25,14,13,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
923,34,No,11,3,3,2,4490,21833,11,4,3,4,9,10,1,8,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
924,35,No,6,1,3,3,3506,6020,14,4,3,3,2,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
925,42,No,7,4,2,4,2372,5628,16,4,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
926,43,No,4,4,4,2,10231,20364,14,4,3,4,7,21,15,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
927,36,No,2,4,3,3,5410,2323,11,4,3,3,14,16,5,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
928,44,Yes,15,3,1,3,7978,14075,11,4,3,3,7,10,0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
929,28,No,2,3,4,2,3867,14222,12,2,3,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
930,51,No,6,2,2,2,2838,4257,14,2,3,2,0,7,7,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
931,30,No,9,2,3,3,4695,12858,18,3,3,3,4,8,1,7,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
932,29,Yes,7,3,2,3,3339,17285,13,1,3,3,7,7,7,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
933,28,No,1,3,4,3,2080,4732,11,2,3,2,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
934,25,No,1,3,4,3,2096,18830,18,4,3,2,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
935,32,No,8,3,3,4,6209,11693,15,3,3,4,7,10,0,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
936,45,No,25,3,2,3,18061,13035,22,3,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
937,39,No,13,4,3,2,17123,17334,13,4,3,3,9,19,15,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
938,58,No,23,4,1,3,2372,26076,12,4,3,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
939,32,Yes,7,2,4,3,4883,22845,18,1,3,3,4,10,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
940,39,Yes,23,3,3,3,3904,22154,13,1,3,3,2,5,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
941,30,No,6,3,1,2,4627,23631,12,1,3,3,2,9,6,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
942,36,No,10,4,4,3,7094,5747,12,1,3,3,7,7,1,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
943,46,No,1,2,4,3,3423,22957,12,3,3,4,6,7,5,7,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
944,28,No,1,3,3,1,6674,16392,11,1,3,3,8,9,7,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
945,50,No,28,3,4,3,16880,22422,11,2,3,3,2,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
946,40,Yes,25,4,4,2,9094,17235,12,3,3,3,4,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
947,52,Yes,5,3,2,3,8446,21534,19,3,3,2,7,8,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
948,30,No,17,4,2,3,11916,25927,23,4,4,3,1,9,0,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
949,39,No,18,2,1,3,4534,13352,11,1,3,3,7,8,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
950,31,No,2,4,4,3,9852,8935,19,1,3,2,8,10,9,6,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
951,41,No,10,2,3,1,6151,22074,13,1,3,3,2,19,11,9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
952,31,Yes,1,3,4,3,2302,8319,11,1,3,4,2,3,2,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
953,44,Yes,3,3,1,3,2362,14669,12,3,3,4,2,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
954,42,No,2,1,3,3,17861,26582,13,4,3,2,8,20,2,10,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
955,55,No,2,2,4,1,19187,6992,14,4,3,3,9,19,9,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
956,56,No,8,4,4,3,19717,4022,14,1,3,3,3,7,7,7,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
957,40,No,16,2,3,3,3544,8532,16,2,3,3,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
958,34,No,9,3,4,3,8500,5494,11,4,3,2,7,9,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
959,40,No,2,3,3,3,4661,22455,13,3,3,3,8,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
960,41,No,1,3,3,3,4103,4297,17,4,3,3,3,9,1,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
961,35,No,4,4,3,3,4249,2690,11,2,3,3,6,9,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
962,51,No,5,3,3,3,14026,17588,11,2,3,3,9,33,0,10,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
963,38,No,2,2,2,3,6893,19461,15,4,3,3,7,7,1,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
964,34,No,15,2,3,3,6125,23553,12,4,3,4,8,10,9,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
965,25,No,19,1,4,3,3669,9075,11,3,3,2,2,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
966,58,Yes,7,4,3,2,10008,12023,14,4,3,2,9,10,5,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
967,40,No,1,4,2,3,2387,6762,22,3,4,3,2,4,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
968,36,No,7,3,1,4,4639,2261,16,4,3,2,7,15,6,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
969,48,No,4,3,4,3,7898,18706,11,3,3,3,9,10,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
970,27,No,11,3,3,4,2534,6527,14,2,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
971,51,No,11,2,4,2,13142,24439,16,2,3,2,2,5,0,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
972,18,No,1,3,4,3,1611,19305,15,3,3,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
973,35,No,1,3,4,2,5363,10846,12,2,3,3,7,9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
974,27,No,2,1,4,1,5071,20392,20,2,4,3,2,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
975,55,Yes,13,4,1,4,13695,9277,17,3,3,2,7,19,3,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
976,56,No,23,3,4,3,13402,18235,12,1,3,3,16,19,15,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
977,34,No,26,1,1,2,2029,15891,20,3,4,3,4,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
978,40,No,2,1,2,4,6377,13888,20,2,4,3,11,12,11,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
979,34,No,29,3,2,3,5429,17491,13,1,3,3,7,8,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
980,31,Yes,2,3,3,2,2785,11882,14,3,3,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
981,35,Yes,18,4,4,3,4614,23288,18,3,3,2,2,4,3,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
982,38,No,7,3,4,4,2610,15748,11,4,3,3,2,4,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
983,34,No,2,4,3,3,6687,6163,11,4,3,4,11,14,4,11,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
984,28,No,26,3,3,2,4724,24232,11,3,3,3,3,5,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
985,31,Yes,22,4,4,3,6179,21057,15,4,3,2,2,10,6,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
986,39,No,21,4,1,2,6120,3567,12,4,3,4,4,5,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
987,51,No,2,3,2,3,10596,15395,11,2,3,3,2,4,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
988,41,No,22,3,4,3,5467,13953,14,1,3,2,2,6,3,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
989,37,No,4,1,3,3,2996,5182,15,4,3,3,4,6,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
990,33,No,5,1,2,3,9998,19293,13,1,3,4,4,5,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
991,32,No,2,1,3,3,4078,20497,13,1,3,2,2,3,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
992,39,No,25,2,3,3,10920,3449,21,2,4,3,4,6,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
993,25,No,18,1,1,4,6232,12477,11,2,3,2,2,3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
994,52,No,28,2,4,4,13247,9731,11,2,3,2,3,5,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
995,43,No,6,3,1,2,4081,20003,14,1,3,1,7,20,1,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
996,27,No,10,3,4,2,5769,7100,11,4,3,3,2,6,4,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
997,27,Yes,17,4,4,3,2394,25681,13,4,3,3,2,8,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
998,26,No,2,1,1,2,3904,4050,12,4,3,3,3,4,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
999,42,No,10,3,3,3,16799,16616,14,3,3,3,7,20,0,9,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1000,52,No,8,4,3,3,2950,17363,13,3,3,1,4,5,0,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1001,37,No,11,3,1,3,3629,19106,18,1,3,3,2,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1002,35,No,18,2,3,3,9362,19944,11,3,3,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1003,25,No,1,3,1,3,3229,4910,11,2,3,2,2,3,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1004,26,No,7,3,3,4,3578,23577,12,4,3,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1005,29,No,17,3,2,2,7988,9769,13,1,3,2,9,10,0,9,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1006,49,Yes,28,2,1,2,4284,22710,20,1,4,3,3,4,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1007,29,Yes,14,1,3,3,7553,22930,12,1,3,3,7,8,7,7,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1008,54,No,1,3,4,3,17328,5652,19,4,3,2,7,20,12,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1009,58,No,1,3,4,3,19701,22456,21,3,4,3,8,9,1,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1010,55,No,1,4,2,4,14732,12414,13,4,3,4,7,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1011,36,No,3,4,1,3,9278,20763,16,4,3,3,4,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1012,31,Yes,1,4,2,1,1359,16154,12,2,3,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1013,30,No,7,4,4,3,4779,12761,14,2,3,3,2,3,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1014,31,No,8,5,1,3,16422,8847,11,3,3,4,2,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1015,34,No,1,4,4,3,2996,20284,14,3,3,3,3,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1016,31,Yes,8,3,1,2,1261,22262,12,3,3,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
